image_name	molecule_id	particle_id	atom_id	branch	measured_value	signature
page-003.jpg	img3-m188	img3-m188-p2	4114	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m189	img3-m189-p3	4127	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m19	img3-m19-p1	1393	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1
page-003.jpg	img3-m191	img3-m191-p2	4086	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m192	img3-m192-p1	4141	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m193	img3-m193-p1	4139	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m194	img3-m194-p1	4137	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m195	img3-m195-p1	4135	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m196	img3-m196-p1	4131	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m197	img3-m197-p2	4089	has_prior:g:1	c:2	c:2 g:1 e:1
page-003.jpg	img3-m2	img3-m2-p1	1090	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1
page-003.jpg	img3-m20	img3-m20-p1	1412	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1
page-003.jpg	img3-m24	img3-m24-p2	1381	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m27	img3-m27-p2	1349	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m3	img3-m3-p2	1076	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m37	img3-m37-p1	1706	has_prior:g:1	e:1	e:1 a:1 b:1 c:1 a:1 b:1 d:1 g:1 e:1
page-003.jpg	img3-m38	img3-m38-p1	1649	has_prior:g:1	e:1	e:1 a:1 m:1 c:1 a:1 g:1 e:1
page-003.jpg	img3-m39	img3-m39-p1	1677	has_prior:g:1	e:1	e:1 a:1 m:1 c:1 a:1 b:1 d:1 g:1 e:1
page-003.jpg	img3-m4	img3-m4-p2	1067	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m40	img3-m40-p8	1751	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m42	img3-m42-p1	1642	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m43	img3-m43-p1	1857	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 b:1 d:1 g:1 e:1
page-003.jpg	img3-m44	img3-m44-p1	1814	has_prior:g:1	e:1	e:1 a:1 m:1 c:1 a:1 b:1 d:1 g:1 e:1
page-003.jpg	img3-m47	img3-m47-p2	1847	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m48	img3-m48-p4	1783	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m49	img3-m49-p2	1878	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m52	img3-m52-p3	1938	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m53	img3-m53-p3	1930	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m54	img3-m54-p1	1932	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m54	img3-m54-p3	1934	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1
page-003.jpg	img3-m55	img3-m55-p3	1927	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m56	img3-m56-p2	1901	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m57	img3-m57-p1	1993	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m58	img3-m58-p2	1894	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m59	img3-m59-p1	2028	has_prior:g:1	e:1	e:1 a:1 b:1 c:1 a:1 b:1 d:1 g:1 e:1
page-003.jpg	img3-m62	img3-m62-p2	2048	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m65	img3-m65-p2	2016	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m66	img3-m66-p1	2126	has_prior:g:1	e:1	e:1 a:1 m:1 c:1 a:1 b:1 d:1 g:1 e:1
page-003.jpg	img3-m67	img3-m67-p1	2156	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 b:1 d:1 g:1 e:1
page-003.jpg	img3-m68	img3-m68-p1	2202	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 b:1 d:1 g:1 e:1
page-003.jpg	img3-m71	img3-m71-p2	2189	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m71	img3-m71-p5	2194	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m73	img3-m73-p3	2241	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m75	img3-m75-p2	2310	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1
page-003.jpg	img3-m78	img3-m78-p2	2287	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m8	img3-m8-p2	1152	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m80	img3-m80-p1	2379	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 b:1 d:1 g:1 e:1
page-003.jpg	img3-m82	img3-m82-p1	2396	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 b:1 d:1 g:1 e:1
page-003.jpg	img3-m83	img3-m83-p1	2342	has_prior:g:1	e:1	e:1 a:1 b:1 c:1 a:1 g:1 e:1
page-003.jpg	img3-m84	img3-m84-p4	2232	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m85	img3-m85-p1	2420	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 e:1 g:1 e:1
page-003.jpg	img3-m86	img3-m86-p2	2434	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m88	img3-m88-p2	2333	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m90	img3-m90-p1	2491	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1
page-003.jpg	img3-m94	img3-m94-p1	2600	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m96	img3-m96-p1	2543	has_prior:g:1	e:1	e:1 g:1 e:1
page-003.jpg	img3-m97	img3-m97-p2	2536	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m1	img4-m1-p2	4915	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m10	img4-m10-p1	4929	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m13	img4-m13-p1	4960	has_prior:g:1	a:1	a:1 b:1 c:1 a:1 c:2 g:1 e:1
page-004.jpg	img4-m13	img4-m13-p3	4961	has_prior:g:1	a:1	a:1 b:1 c:1 a:1 c:2 g:1 e:1
page-004.jpg	img4-m14	img4-m14-p2	4944	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m15	img4-m15-p1	4958	has_prior:g:1	e:1	e:1 a:1 b:1 c:1 a:1 g:1 e:1
page-004.jpg	img4-m17	img4-m17-p2	4964	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m18	img4-m18-p1	4938	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m19	img4-m19-p1	4973	has_prior:g:1	e:1	e:1 a:1 m:1 c:1 a:1 g:1 e:1
page-004.jpg	img4-m2	img4-m2-p1	4920	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m21	img4-m21-p4	4968	has_prior:g:1	c:2	c:2 g:1 e:1
page-004.jpg	img4-m25	img4-m25-p1	4995	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m27	img4-m27-p3	4987	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m28	img4-m28-p1	4976	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m31	img4-m31-p1	4983	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m32	img4-m32-p1	5006	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 b:1 d:1 g:1 e:1
page-004.jpg	img4-m35	img4-m35-p2	5001	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m37	img4-m37-p1	5040	has_prior:g:1	e:1	e:1 a:1 m:1 c:1 a:1 g:1 e:1
page-004.jpg	img4-m38	img4-m38-p1	5011	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m39	img4-m39-p1	5045	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m4	img4-m4-p1	4932	has_prior:g:1	e:1	e:1 a:1 b:1 c:1 a:1 b:1 d:1 g:1 e:1
page-004.jpg	img4-m41	img4-m41-p1	5042	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m42	img4-m42-p2	5018	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m42	img4-m42-p5	5020	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m43	img4-m43-p2	5038	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m46	img4-m46-p1	5023	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1
page-004.jpg	img4-m47	img4-m47-p1	5034	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m48	img4-m48-p1	5057	has_prior:g:1	e:1	e:1 a:1 m:1 c:1 a:1 g:1 e:1
page-004.jpg	img4-m5	img4-m5-p4	4925	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m51	img4-m51-p1	5030	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m54	img4-m54-p1	5048	has_prior:g:1	c:2	c:2 g:1 e:1
page-004.jpg	img4-m55	img4-m55-p1	5027	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m56	img4-m56-p1	5053	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m61	img4-m61-p3	5086	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m63	img4-m63-p4	5066	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m65	img4-m65-p6	5089	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m67	img4-m67-p1	5078	has_prior:g:1	e:1	e:1 a:1 m:1 c:1 a:1 g:1 e:1
page-004.jpg	img4-m68	img4-m68-p1	5083	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m69	img4-m69-p1	5080	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m7	img4-m7-p1	4951	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m71	img4-m71-p1	5075	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m72	img4-m72-p1	5071	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m73	img4-m73-p2	5092	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m77	img4-m77-p1	5094	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m79	img4-m79-p2	5102	has_prior:g:1	c:2	c:2 c:2 g:1 e:1
page-004.jpg	img4-m81	img4-m81-p2	5100	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m83	img4-m83-p3	5106	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m84	img4-m84-p2	5111	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m86	img4-m86-p1	5136	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m86	img4-m86-p4	5134	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m88	img4-m88-p2	5122	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m89	img4-m89-p1	5127	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m9	img4-m9-p2	4948	has_prior:g:1	e:1	e:1 g:1 e:1
page-004.jpg	img4-m90	img4-m90-p1	5116	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m1	img94-m1-p3	2623	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m10	img94-m10-p3	2729	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m12	img94-m12-p1	2722	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m13	img94-m13-p2	2708	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m16	img94-m16-p3	2774	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m17	img94-m17-p1	2775	has_prior:g:1	c:2	c:2 g:1 e:1
page-094.jpg	img94-m17	img94-m17-p3	2777	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m18	img94-m18-p2	2767	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m19	img94-m19-p1	2769	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m21	img94-m21-p4	2881	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m23	img94-m23-p1	2885	has_prior:g:1	e:1	e:1 a:1 e:1 b:1 c:1 a:1 g:1 e:1
page-094.jpg	img94-m26	img94-m26-p2	2877	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m27	img94-m27-p2	2871	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m29	img94-m29-p3	2929	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m3	img94-m3-p1	2641	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m3	img94-m3-p5	2643	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m30	img94-m30-p2	2940	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m33	img94-m33-p1	2937	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m34	img94-m34-p2	2932	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m35	img94-m35-p3	2996	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m37	img94-m37-p1	2998	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m38	img94-m38-p1	2990	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m39	img94-m39-p1	2986	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m4	img94-m4-p1	2645	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m4	img94-m4-p4	2647	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m40	img94-m40-p5	4226	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m41	img94-m41-p1	4234	has_prior:g:1	e:1	e:1 a:1 m:1 c:1 a:1 g:1 e:1
page-094.jpg	img94-m46	img94-m46-p1	4292	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m47	img94-m47-p4	4297	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m49	img94-m49-p1	4366	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m50	img94-m50-p1	4361	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m51	img94-m51-p1	4348	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m53	img94-m53-p3	4285	has_prior:g:1	c:2	c:2 g:1 e:1
page-094.jpg	img94-m55	img94-m55-p1	4412	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m56	img94-m56-p1	4406	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m57	img94-m57-p3	4384	has_prior:g:1	c:2	c:2 g:1 e:1
page-094.jpg	img94-m57	img94-m57-p6	4386	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m59	img94-m59-p1	4284	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m59	img94-m59-p4	4380	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m59	img94-m59-p8	4381	has_prior:g:1	c:2	c:2 g:1 e:1
page-094.jpg	img94-m6	img94-m6-p1	2633	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m60	img94-m60-p2	4409	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m61	img94-m61-p1	4418	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m63	img94-m63-p1	4402	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m65	img94-m65-p1	4397	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m66	img94-m66-p2	4393	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m67	img94-m67-p1	4391	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m69	img94-m69-p1	4438	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m69	img94-m69-p3	4440	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m7	img94-m7-p1	2711	has_prior:g:1	e:1	e:1 a:1 m:1 c:1 a:1 d:1 g:1 e:1
page-094.jpg	img94-m71	img94-m71-p1	4434	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m72	img94-m72-p1	4431	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m73	img94-m73-p1	4428	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m74	img94-m74-p2	4449	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m75	img94-m75-p1	4423	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m76	img94-m76-p1	4278	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m78	img94-m78-p1	4453	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m80	img94-m80-p1	4457	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m81	img94-m81-p3	4273	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m82	img94-m82-p1	4268	has_prior:g:1	e:1	e:1 a:1 m:1 c:1 a:1 c:2 g:1 e:1
page-094.jpg	img94-m83	img94-m83-p1	4460	has_prior:g:1	e:1	e:1 g:1 e:1
page-094.jpg	img94-m9	img94-m9-p4	2688	has_prior:g:1	c:1	c:1 g:1 e:1
